Event_name,Event_Location,Event_Date,Event_url,Event_Fighter_name,Event_Fighter_Outcome,Event_Fighter_KD,Event_Fighter_STR,Event_Fighter_TD,Event_Fighter_SUB,Event_Fighter_Weight_Class,Event_Fighter_Round,Event_Fighter_Method,Event_Fighter_Method_note,Event_Fighter_Time
UFC 53: Heavy Hitters,"Atlantic City, New Jersey, USA",4-Jun-05,http://ufcstats.com/event-details/d3711d3784b76255,Karo Parisyan,win,0,56,8,2,Welterweight,3,U-DEC,,5:00
UFC 53: Heavy Hitters,"Atlantic City, New Jersey, USA",4-Jun-05,http://ufcstats.com/event-details/d3711d3784b76255,Matt Serra,,1,26,1,0,Welterweight,3,U-DEC,,5:00
UFC 53: Heavy Hitters,"Atlantic City, New Jersey, USA",4-Jun-05,http://ufcstats.com/event-details/d3711d3784b76255,Rich Franklin,win,0,97,0,1,Middleweight,4,KO/TKO,,3:25
UFC 53: Heavy Hitters,"Atlantic City, New Jersey, USA",4-Jun-05,http://ufcstats.com/event-details/d3711d3784b76255,Evan Tanner,,1,25,1,1,Middleweight,4,KO/TKO,,3:25
UFC 53: Heavy Hitters,"Atlantic City, New Jersey, USA",4-Jun-05,http://ufcstats.com/event-details/d3711d3784b76255,Forrest Griffin,win,0,3,1,1,Light Heavyweight,1,SUB,Rear Naked Choke,2:18
UFC 53: Heavy Hitters,"Atlantic City, New Jersey, USA",4-Jun-05,http://ufcstats.com/event-details/d3711d3784b76255,Bill Mahood,,0,1,0,0,Light Heavyweight,1,SUB,Rear Naked Choke,2:18
UFC 53: Heavy Hitters,"Atlantic City, New Jersey, USA",4-Jun-05,http://ufcstats.com/event-details/d3711d3784b76255,Paul Buentello,win,1,20,0,1,Heavyweight,1,SUB,Neck Crank,4:00
UFC 53: Heavy Hitters,"Atlantic City, New Jersey, USA",4-Jun-05,http://ufcstats.com/event-details/d3711d3784b76255,Kevin Jordan,,0,18,0,0,Heavyweight,1,SUB,Neck Crank,4:00
UFC 53: Heavy Hitters,"Atlantic City, New Jersey, USA",4-Jun-05,http://ufcstats.com/event-details/d3711d3784b76255,Nate Quarry,win,2,19,0,0,Middleweight,1,KO/TKO,Punches,2:37
UFC 53: Heavy Hitters,"Atlantic City, New Jersey, USA",4-Jun-05,http://ufcstats.com/event-details/d3711d3784b76255,Shonie Carter,,0,6,0,0,Middleweight,1,KO/TKO,Punches,2:37
UFC 53: Heavy Hitters,"Atlantic City, New Jersey, USA",4-Jun-05,http://ufcstats.com/event-details/d3711d3784b76255,David Loiseau,win,1,20,0,0,Middleweight,2,KO/TKO,Spinning Back Kick,2:10
UFC 53: Heavy Hitters,"Atlantic City, New Jersey, USA",4-Jun-05,http://ufcstats.com/event-details/d3711d3784b76255,Charles McCarthy,,0,0,1,1,Middleweight,2,KO/TKO,Spinning Back Kick,2:10
UFC 53: Heavy Hitters,"Atlantic City, New Jersey, USA",4-Jun-05,http://ufcstats.com/event-details/d3711d3784b76255,Nick Diaz,win,1,25,0,0,Welterweight,1,KO/TKO,Punch,1:24
UFC 53: Heavy Hitters,"Atlantic City, New Jersey, USA",4-Jun-05,http://ufcstats.com/event-details/d3711d3784b76255,Koji Oishi,,0,2,0,0,Welterweight,1,KO/TKO,Punch,1:24
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Chuck Liddell,win,1,13,0,0,Light Heavyweight,1,KO/TKO,Punch,2:06
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Randy Couture,,0,9,0,0,Light Heavyweight,1,KO/TKO,Punch,2:06
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Renato Sobral,win,0,15,2,2,Light Heavyweight,2,SUB,Armbar,0:24
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Travis Wiuff,,0,3,2,0,Light Heavyweight,2,SUB,Armbar,0:24
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Matt Hughes,win,0,13,1,1,Welterweight,1,SUB,Rear Naked Choke,4:05
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Frank Trigg,,1,13,0,1,Welterweight,1,SUB,Rear Naked Choke,4:05
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Matt Lindland,win,0,11,2,1,Middleweight,2,SUB,Guillotine Choke,3:13
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Travis Lutter,,0,0,1,0,Middleweight,2,SUB,Guillotine Choke,3:13
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Georges St-Pierre,win,0,64,5,4,Welterweight,3,U-DEC,,5:00
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Jason Miller,,0,16,1,0,Welterweight,3,U-DEC,,5:00
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Ivan Salaverry,win,0,2,0,1,Middleweight,1,SUB,Triangle Choke,2:42
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Joe Riggs,,0,6,1,0,Middleweight,1,SUB,Triangle Choke,2:42
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Joe Doerksen,win,0,9,4,4,Middleweight,3,SUB,Rear Naked Choke,2:35
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Patrick Cote,,2,37,0,0,Middleweight,3,SUB,Rear Naked Choke,2:35
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,Mike van Arsdale,win,0,34,1,0,Heavyweight,3,U-DEC,,5:00
UFC 52: Couture vs Liddell 2,"Las Vegas, Nevada, USA",16-Apr-05,http://ufcstats.com/event-details/c933d423ebdbbbdb,John Marsh,,1,18,1,1,Heavyweight,3,U-DEC,,5:00
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Rich Franklin,win,0,23,0,0,Light Heavyweight,1,KO/TKO,Punches,2:42
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Ken Shamrock,,0,0,1,2,Light Heavyweight,1,KO/TKO,Punches,2:42
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Forrest Griffin,win,0,88,2,1,Light Heavyweight,3,U-DEC,,5:00
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Stephan Bonnar,,0,57,0,0,Light Heavyweight,3,U-DEC,,5:00
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Diego Sanchez,win,0,14,1,0,Middleweight,1,KO/TKO,Punches,2:49
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Kenny Florian,,0,2,0,0,Middleweight,1,KO/TKO,Punches,2:49
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Sam Hoger,win,1,22,0,0,Light Heavyweight,3,U-DEC,,5:00
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Bobby Southworth,,0,21,1,0,Light Heavyweight,3,U-DEC,,5:00
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Chris Leben,win,0,27,1,0,Middleweight,1,KO/TKO,Punches,1:35
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Jason Thacker,,0,1,0,0,Middleweight,1,KO/TKO,Punches,1:35
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Josh Koscheck,win,0,14,2,0,Middleweight,1,KO/TKO,Punches,4:21
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Chris Sanford,,0,1,0,1,Middleweight,1,KO/TKO,Punches,4:21
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Nate Quarry,win,0,36,0,0,Middleweight,1,KO/TKO,Punches,3:17
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Lodune Sincaid,,0,10,0,0,Middleweight,1,KO/TKO,Punches,3:17
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Mike Swick,win,1,7,0,0,Middleweight,1,KO/TKO,Punch,0:20
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Alex Schoenauer,,0,1,0,0,Middleweight,1,KO/TKO,Punch,0:20
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Alex Karalexis,win,0,6,0,0,Welterweight,1,KO/TKO,Punches,1:40
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Las Vegas, Nevada, USA",9-Apr-05,http://ufcstats.com/event-details/fbbde91f7bc2d3c5,Josh Rafferty,,0,1,0,1,Welterweight,1,KO/TKO,Punches,1:40
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Tito Ortiz,win,0,27,4,0,Light Heavyweight,3,S-DEC,,5:00
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Vitor Belfort,,0,19,0,1,Light Heavyweight,3,S-DEC,,5:00
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Pete Sell,win,0,16,1,1,Middleweight,3,SUB,Guillotine Choke,4:19
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Phil Baroni,,0,17,4,0,Middleweight,3,SUB,Guillotine Choke,4:19
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Andrei Arlovski,win,1,5,0,2,Heavyweight,1,SUB,Ankle Lock,0:47
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Tim Sylvia,,0,2,0,0,Heavyweight,1,SUB,Ankle Lock,0:47
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Evan Tanner,win,0,19,0,0,Middleweight,1,KO/TKO,Punches,4:35
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,David Terrell,,0,4,2,1,Middleweight,1,KO/TKO,Punches,4:35
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Paul Buentello,win,1,22,0,0,Heavyweight,1,KO/TKO,Punches,3:34
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Justin Eilers,,0,7,0,0,Heavyweight,1,KO/TKO,Punches,3:34
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Mike Kyle,win,1,10,1,0,Heavyweight,1,KO/TKO,Punch,1:55
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,James Irvin,,0,3,0,0,Heavyweight,1,KO/TKO,Punch,1:55
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,David Loiseau,win,2,17,0,1,Middleweight,1,KO/TKO,,5:00
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Gideon Ray,,0,11,1,0,Middleweight,1,KO/TKO,,5:00
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Karo Parisyan,win,0,29,7,2,Welterweight,3,U-DEC,,5:00
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Chris Lytle,,0,7,0,2,Welterweight,3,U-DEC,,5:00
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Nick Diaz,win,0,13,0,1,Welterweight,1,KO/TKO,Punches,4:40
UFC 51: Super Saturday,"Las Vegas, Nevada, USA",5-Feb-05,http://ufcstats.com/event-details/85d905f7c4f5a1af,Drew Fickett,,0,3,0,2,Welterweight,1,KO/TKO,Punches,4:40
UFC 50: The War Of '04,"Atlantic City, New Jersey, USA",22-Oct-04,http://ufcstats.com/event-details/ce783bf73b5131f9,Tito Ortiz,win,0,45,2,0,Light Heavyweight,3,U-DEC,,5:00
UFC 50: The War Of '04,"Atlantic City, New Jersey, USA",22-Oct-04,http://ufcstats.com/event-details/ce783bf73b5131f9,Patrick Cote,,0,11,0,0,Light Heavyweight,3,U-DEC,,5:00
UFC 50: The War Of '04,"Atlantic City, New Jersey, USA",22-Oct-04,http://ufcstats.com/event-details/ce783bf73b5131f9,Rich Franklin,win,1,41,3,1,Middleweight,3,SUB,Armbar,4:28
UFC 50: The War Of '04,"Atlantic City, New Jersey, USA",22-Oct-04,http://ufcstats.com/event-details/ce783bf73b5131f9,Jorge Rivera,,0,22,0,0,Middleweight,3,SUB,Armbar,4:28
UFC 50: The War Of '04,"Atlantic City, New Jersey, USA",22-Oct-04,http://ufcstats.com/event-details/ce783bf73b5131f9,Matt Hughes,win,0,4,2,2,Welterweight,1,SUB,Armbar,4:59
UFC 50: The War Of '04,"Atlantic City, New Jersey, USA",22-Oct-04,http://ufcstats.com/event-details/ce783bf73b5131f9,Georges St-Pierre,,0,6,1,0,Welterweight,1,SUB,Armbar,4:59
UFC 50: The War Of '04,"Atlantic City, New Jersey, USA",22-Oct-04,http://ufcstats.com/event-details/ce783bf73b5131f9,Frank Trigg,win,0,33,1,0,Welterweight,2,KO/TKO,Elbows,2:11
UFC 50: The War Of '04,"Atlantic City, New Jersey, USA",22-Oct-04,http://ufcstats.com/event-details/ce783bf73b5131f9,Renato Verissimo,,0,4,0,2,Welterweight,2,KO/TKO,Elbows,2:11
UFC 50: The War Of '04,"Atlantic City, New Jersey, USA",22-Oct-04,http://ufcstats.com/event-details/ce783bf73b5131f9,Evan Tanner,win,0,6,0,1,Middleweight,1,SUB,Triangle Choke,2:22
UFC 50: The War Of '04,"Atlantic City, New Jersey, USA",22-Oct-04,http://ufcstats.com/event-details/ce783bf73b5131f9,Robbie Lawler,,0,3,1,0,Middleweight,1,SUB,Triangle Choke,2:22
UFC 50: The War Of '04,"Atlantic City, New Jersey, USA",22-Oct-04,http://ufcstats.com/event-details/ce783bf73b5131f9,Ivan Salaverry,win,1,9,0,1,Middleweight,1,SUB,Other - Lock,1:36
UFC 50: The War Of '04,"Atlantic City, New Jersey, USA",22-Oct-04,http://ufcstats.com/event-details/ce783bf73b5131f9,Tony Fryklund,,0,4,0,0,Middleweight,1,SUB,Other - Lock,1:36
UFC 50: The War Of '04,"Atlantic City, New Jersey, USA",22-Oct-04,http://ufcstats.com/event-details/ce783bf73b5131f9,Travis Lutter,win,1,1,0,0,Light Heavyweight,2,KO/TKO,Punch,0:33
UFC 50: The War Of '04,"Atlantic City, New Jersey, USA",22-Oct-04,http://ufcstats.com/event-details/ce783bf73b5131f9,Marvin Eastman,,0,10,0,0,Light Heavyweight,2,KO/TKO,Punch,0:33
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Randy Couture,win,0,50,2,0,Light Heavyweight,3,KO/TKO,,5:00
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Vitor Belfort,,0,3,0,2,Light Heavyweight,3,KO/TKO,,5:00
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Joe Riggs,win,0,29,2,0,Middleweight,2,KO/TKO,Elbows,3:39
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Joe Doerksen,,0,6,2,0,Middleweight,2,KO/TKO,Elbows,3:39
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Chuck Liddell,win,2,31,1,0,Light Heavyweight,1,KO/TKO,Punch,4:05
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Vernon White,,0,13,0,0,Light Heavyweight,1,KO/TKO,Punch,4:05
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,David Terrell,win,1,5,0,0,Middleweight,1,KO/TKO,Punch,0:24
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Matt Lindland,,0,0,0,0,Middleweight,1,KO/TKO,Punch,0:24
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Justin Eilers,win,1,4,0,0,Heavyweight,1,KO/TKO,Punch,1:14
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Mike Kyle,,0,7,0,0,Heavyweight,1,KO/TKO,Punch,1:14
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Chris Lytle,win,1,12,0,2,Welterweight,2,SUB,Guillotine Choke,1:17
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Ronald Jhun,,0,8,1,0,Welterweight,2,SUB,Guillotine Choke,1:17
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Karo Parisyan,win,0,27,9,0,Welterweight,3,S-DEC,,5:00
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Nick Diaz,,0,37,1,2,Welterweight,3,S-DEC,,5:00
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Yves Edwards,win,1,16,0,0,Lightweight,1,KO/TKO,Kick,4:32
UFC 49: Unfinished Business,"Las Vegas, Nevada, USA",21-Aug-04,http://ufcstats.com/event-details/b4bc2e3353a770b5,Josh Thomson,,0,13,2,0,Lightweight,1,KO/TKO,Kick,4:32
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Ken Shamrock,win,1,12,0,0,Heavyweight,1,KO/TKO,Knee,1:26
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Kimo Leopoldo,,0,4,0,0,Heavyweight,1,KO/TKO,Knee,1:26
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Frank Trigg,win,0,20,0,0,Welterweight,1,KO/TKO,Punches,4:15
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Dennis Hallman,,0,1,0,2,Welterweight,1,KO/TKO,Punches,4:15
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Frank Mir,win,0,3,0,1,Heavyweight,1,SUB,Armbar,0:50
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Tim Sylvia,,0,2,1,0,Heavyweight,1,SUB,Armbar,0:50
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Matt Hughes,win,0,11,3,1,Welterweight,3,U-DEC,,5:00
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Renato Verissimo,,0,7,0,4,Welterweight,3,U-DEC,,5:00
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Evan Tanner,win,0,73,5,0,Middleweight,3,U-DEC,,5:00
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Phil Baroni,,0,23,0,0,Middleweight,3,U-DEC,,5:00
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Matt Serra,win,0,14,6,0,Lightweight,3,U-DEC,,5:00
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Ivan Menjivar,,0,8,0,2,Lightweight,3,U-DEC,,5:00
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Georges St-Pierre,win,2,24,0,0,Welterweight,1,KO/TKO,Punches,1:42
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Jay Hieron,,0,5,0,0,Welterweight,1,KO/TKO,Punches,1:42
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Trevor Prangley,win,0,12,2,2,Middleweight,2,SUB,Scarf Hold,1:05
UFC 48: Payback,"Las Vegas, Nevada, USA",19-Jun-04,http://ufcstats.com/event-details/429e7d3725852ce9,Curtis Stout,,0,5,0,0,Middleweight,2,SUB,Scarf Hold,1:05
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Chuck Liddell,win,1,23,0,0,Light Heavyweight,2,KO/TKO,Punches,0:38
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Tito Ortiz,,0,13,0,0,Light Heavyweight,2,KO/TKO,Punches,0:38
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Chris Lytle,win,0,34,2,1,Welterweight,2,SUB,Bulldog Choke,1:55
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Tiki Ghosn,,0,27,0,0,Welterweight,2,SUB,Bulldog Choke,1:55
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Yves Edwards,win,0,21,0,1,Lightweight,3,S-DEC,,5:00
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Hermes Franca,,0,8,4,2,Lightweight,3,S-DEC,,5:00
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Andrei Arlovski,win,1,51,0,0,Heavyweight,2,KO/TKO,Punches,1:15
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Wesley Correira,,0,4,0,0,Heavyweight,2,KO/TKO,Punches,1:15
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Nick Diaz,win,1,22,0,0,Welterweight,2,KO/TKO,Punch,1:31
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Robbie Lawler,,0,16,0,0,Welterweight,2,KO/TKO,Punch,1:31
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Mike Kyle,win,1,13,0,1,Heavyweight,1,KO/TKO,Punch,4:59
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Wes Sims,,0,0,0,3,Heavyweight,1,KO/TKO,Punch,4:59
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Jonathan Wiezorek,win,0,10,1,0,Heavyweight,1,KO/TKO,Punches,4:40
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Wade Shipp,,0,20,0,0,Heavyweight,1,KO/TKO,Punches,4:40
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Genki Sudo,win,0,6,1,4,Lightweight,1,SUB,Triangle Choke,3:31
UFC 47: It's On!,"Las Vegas, Nevada, USA",2-Apr-04,http://ufcstats.com/event-details/e8fb8e53bc2e29d6,Mike Brown,,0,13,1,0,Lightweight,1,SUB,Triangle Choke,3:31
